congress,bill_number,bill_type,bill_subject
116,4629,s,"Government ethics and transparency, public corruption"
116,4629,s,Government studies and investigations
116,4629,s,Health promotion and preventive care
116,4629,s,"Health technology, devices, supplies"
116,4629,s,Higher education
116,4629,s,Hong Kong
116,4629,s,Human rights
116,4629,s,Infectious and parasitic diseases
116,4629,s,Intellectual property
116,4629,s,"Intelligence activities, surveillance, classified information"
116,4629,s,International exchange and broadcasting
116,4629,s,International law and treaties
116,4629,s,International monetary system and foreign exchange
116,4629,s,International organizations and cooperation
116,4629,s,Internet and video services
116,4629,s,"Internet, web applications, social media"
116,4629,s,Iran
116,4629,s,Japan
116,4629,s,Judicial procedure and administration
116,4629,s,Labor standards
116,4629,s,Latin America
116,4629,s,Manufacturing
116,4629,s,"Marine and coastal resources, fisheries"
116,4629,s,Marine and inland water transportation
116,4629,s,Metals
116,4629,s,Middle East
116,4629,s,"Military assistance, sales, and agreements"
116,4629,s,Military education and training
116,4629,s,Military operations and strategy
116,4629,s,"Military procurement, research, weapons development"
116,4629,s,Minority employment
116,4629,s,Multilateral development programs
116,4629,s,"Navigation, waterways, harbors"
116,4629,s,News media and reporting
116,4629,s,Nuclear power
116,4629,s,Nuclear weapons
116,4629,s,Office of the U.S. Trade Representative
116,4629,s,Oil and gas
116,4629,s,Public contracts and procurement
116,4629,s,Public-private cooperation
116,4629,s,Religion
116,4629,s,Research administration and funding
116,4629,s,Research and development
116,4629,s,Rule of law and government transparency
116,4629,s,Russia
116,4629,s,Sanctions
116,4629,s,Science and engineering education
116,4629,s,South Korea
116,4629,s,"Sovereignty, recognition, national governance and status"
116,4629,s,Space flight and exploration
116,4629,s,Student aid and college costs
116,4629,s,Subversive activities
116,4629,s,Taiwan
116,4629,s,Tariffs
116,4629,s,"Teaching, teachers, curricula"
116,4629,s,Tibet
116,4629,s,Trade agreements and negotiations
116,4629,s,Trade secrets and economic espionage
116,4629,s,Transportation safety and security
116,4629,s,U.S. Agency for Global Media
116,4629,s,U.S. and foreign investments
116,4629,s,Visas and passports
116,4629,s,Wages and earnings
116,4629,s,Water use and supply
116,4629,s,Women's employment
116,4629,s,World health
116,2425,s,Building construction
116,2425,s,Electric power generation and transmission
116,2425,s,Energy efficiency and conservation
116,2425,s,"Energy storage, supplies, demand"
116,2425,s,"Lighting, heating, cooling"
116,2425,s,Manufacturing
116,2425,s,Public-private cooperation
116,888,s,Consumer affairs
116,888,s,Financial literacy
116,888,s,Government information and archives
116,888,s,Government lending and loan guarantees
116,888,s,Government studies and investigations
116,888,s,Higher education
116,888,s,Student aid and college costs
116,4157,s,Computer security and identity theft
116,4157,s,Congressional oversight
116,4157,s,Emergency medical services and trauma care
116,4157,s,Emergency planning and evacuation
116,4157,s,Government information and archives
116,4157,s,Infectious and parasitic diseases
116,4157,s,Infrastructure development
116,3484,s,Advanced technology and technological innovations
116,3484,s,Aging
116,3484,s,"Bank accounts, deposits, capital"
116,3484,s,Business investment and capital
116,3484,s,Computers and information technology
116,3484,s,Congressional oversight
116,3484,s,Disability and paralysis
116,3484,s,Economic development
116,3484,s,Employment and training programs
116,3484,s,Financial literacy
116,3484,s,Food assistance and relief
116,3484,s,Foreign language and bilingual programs
116,3484,s,Fraud offenses and financial crimes
116,3484,s,Government information and archives
116,3484,s,Health information and medical records
116,3484,s,Health programs administration and funding
116,3484,s,Housing and community development funding
116,3484,s,Housing finance and home ownership
116,3484,s,Income tax credits
116,3484,s,Libraries and archives
116,3484,s,National and community service
116,3484,s,Nutrition and diet
116,3484,s,Poverty and welfare assistance
116,3484,s,Public contracts and procurement
116,3484,s,Right of privacy
116,3484,s,Rural conditions and development
116,3484,s,"Social work, volunteer service, charitable organizations"
116,3484,s,State and local taxation
116,3484,s,Student aid and college costs
116,3484,s,"Tax administration and collection, taxpayers"
116,3484,s,Telephone and wireless communication
116,3484,s,Urban and suburban affairs and development
116,2523,s,Higher education
116,2523,s,Student aid and college costs
116,2523,s,"Teaching, teachers, curricula"
116,2523,s,Temporary and part-time employment
116,1212,s,Administrative law and regulatory procedures
116,1212,s,Civil actions and liability
116,1212,s,Consumer affairs
116,1212,s,Domestic violence and child abuse
116,1212,s,Emergency communications systems
116,1212,s,Government information and archives
116,1212,s,Telephone and wireless communication
116,671,s,Coal
116,671,s,Employee benefits and pensions
116,671,s,Government information and archives
116,671,s,Mining
116,3636,s,Congressional oversight
116,3636,s,Department of Homeland Security
116,3636,s,Department of the Treasury
116,3636,s,Executive agency funding and structure
116,3636,s,"Government employee pay, benefits, personnel management"
116,3636,s,Government information and archives
116,3636,s,Government studies and investigations
116,3636,s,"Presidents and presidential powers, Vice Presidents"
116,3636,s,Protection of officials
116,3636,s,Travel and tourism
116,3624,s,Adult education and literacy
116,3624,s,Cardiovascular and respiratory health
116,3624,s,Corporation for National and Community Service
116,3624,s,Disability and paralysis
116,3624,s,Education programs funding
116,3624,s,Emergency medical services and trauma care
116,3624,s,Employment and training programs
116,3624,s,"Food supply, safety, and labeling"
116,3624,s,Government information and archives
116,3624,s,Higher education
116,3624,s,Income tax exclusion
116,3624,s,Indian social and development programs
116,3624,s,Infectious and parasitic diseases
116,3624,s,Juvenile crime and gang violence
116,3624,s,Minority employment
116,3624,s,National and community service
116,3624,s,Social Welfare
116,3624,s,"Social work, volunteer service, charitable organizations"
116,3624,s,Student aid and college costs
116,3624,s,"Veterans' education, employment, rehabilitation"
116,3624,s,Youth employment and child labor
116,3590,s,Advanced technology and technological innovations
116,3590,s,Child care and development
116,3590,s,Child health
116,3590,s,Congressional oversight
116,3590,s,Educational facilities and institutions
116,3590,s,Elementary and secondary education
116,3590,s,"Environmental assessment, monitoring, research"
116,3590,s,Environmental health
116,3590,s,Environmental regulatory procedures
116,3590,s,Environmental technology
116,3590,s,Geography and mapping
116,3590,s,Government information and archives
116,3590,s,Government lending and loan guarantees
116,3590,s,Government studies and investigations
116,3590,s,Hazardous wastes and toxic substances
116,3590,s,Indian social and development programs
116,3590,s,Low- and moderate-income housing
116,3590,s,Minority health
116,3590,s,Rural conditions and development
116,3590,s,State and local finance
116,3590,s,Urban and suburban affairs and development
116,3590,s,Water quality
116,3590,s,Water resources funding
116,3590,s,Water storage
116,3590,s,Water use and supply
116,1970,s,Administrative law and regulatory procedures
116,1970,s,Civil actions and liability
116,1970,s,Employment discrimination and employee rights
116,1970,s,Federal Labor Relations Authority
116,1970,s,"Government employee pay, benefits, personnel management"
116,1970,s,Intergovernmental relations
116,1970,s,Judicial review and appeals
116,1970,s,Labor-management relations
116,1970,s,State and local government operations
116,3928,s,Appropriations
116,3928,s,Banking and financial institutions regulation
116,3928,s,Computer security and identity theft
116,3928,s,Congressional oversight
116,3928,s,Currency
116,3928,s,Economic performance and conditions
116,3928,s,Electric power generation and transmission
116,3928,s,Federal-Indian relations
116,3928,s,Financial crises and stabilization
116,3928,s,Financial services and investments
116,3928,s,Foreign and international banking
116,3928,s,Health programs administration and funding
116,3928,s,"Health technology, devices, supplies"
116,3928,s,Industrial policy and productivity
116,3928,s,Intergovernmental relations
116,3928,s,Internet and video services
116,3928,s,"Internet, web applications, social media"
116,3928,s,Manufacturing
116,3928,s,Materials
116,3928,s,Military readiness
116,3928,s,Oil and gas
116,3928,s,Pipelines
116,3928,s,Property rights
116,3928,s,Public-private cooperation
116,3928,s,Rule of law and government transparency
116,3928,s,Securities
116,3928,s,Strategic materials and reserves
116,3928,s,Telephone and wireless communication
116,3928,s,Transportation safety and security
116,2892,s,Drug trafficking and controlled substances
116,2892,s,"Drug, alcohol, tobacco use"
116,2892,s,Education programs funding
116,2892,s,Health personnel
116,2892,s,Health programs administration and funding
116,2892,s,Hospital care
116,2892,s,Medical education
116,2892,s,Medicare
116,2892,s,Mental health
116,658,s,"Drug safety, medical device, and laboratory regulation"
116,658,s,Manufacturing
116,658,s,Marketing and advertising
116,658,s,Medical research
116,658,s,Prescription drugs
116,3311,s,Congressional oversight
116,3311,s,International organizations and cooperation
116,3311,s,Public-private cooperation
116,3311,s,Technology assessment
116,3311,s,Telephone and wireless communication
116,2217,s,Labor standards
116,2217,s,Motor carriers
116,2217,s,Transportation employees
116,2217,s,Transportation safety and security
116,2217,s,Worker safety and health
116,2960,s,Atlantic Ocean
116,2960,s,Civil actions and liability
116,2960,s,Congressional oversight
116,2960,s,Fishes
116,2960,s,Government studies and investigations
116,2960,s,Gulf of Mexico
116,2960,s,Hunting and fishing
116,2960,s,"Marine and coastal resources, fisheries"
116,2960,s,Marine and inland water transportation
116,2960,s,"Science, Technology, Communications"
116,2960,s,Wildlife conservation and habitat protection
116,4614,s,"Bank accounts, deposits, capital"
116,4614,s,Congressional oversight
116,4614,s,Financial services and investments
116,4614,s,Government studies and investigations
116,4614,s,"Interest, dividends, interest rates"
116,4614,s,Postal service
116,4614,s,U.S. Postal Service
116,423,s,"Criminal investigation, prosecution, interrogation"
116,423,s,Criminal justice information and records
116,423,s,Criminal procedure and sentencing
116,423,s,"Drug, alcohol, tobacco use"
116,423,s,Law enforcement administration and funding
116,4055,s,Appropriations
